Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
34320-JAM,Female,36,No,"Jammu & Kashmir",13,12,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.15,456.85,0.00,0.00,788.64,1245.49,Stayed,Others,Others
34323-KAR,Male,37,No,Karnataka,12,22,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",53.75,2790.65,43.12,0.00,2490.80,5238.33,Stayed,Others,Others
34330-TAM,Male,39,No,"Tamil Nadu",15,11,None,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",34.65,246.60,0.00,0.00,0.00,246.60,Stayed,Others,Others
34333-GUJ,Female,18,No,Gujarat,13,4,"Deal 2",Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,"One Year",Yes,"Credit Card",55.80,2651.20,0.00,0.00,1838.40,4489.60,Stayed,Others,Others
34389-RAJ,Female,48,No,Rajasthan,4,5,"Deal 2",Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",66.80,3970.40,0.00,0.00,2557.80,6528.20,Stayed,Others,Others
34391-MAD,Female,44,Yes,"Madhya Pradesh",1,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",24.70,571.75,0.00,0.00,497.76,1069.51,Stayed,Others,Others
34397-GUJ,Male,44,No,Gujarat,8,14,"Deal 4",No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.95,605.75,0.00,0.00,0.00,605.75,Stayed,Others,Others
34402-MAD,Female,44,No,"Madhya Pradesh",5,36,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.55,536.40,0.00,0.00,262.80,799.20,Churned,Other,Moved
34425-ASS,Male,81,No,Assam,0,21,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",86.45,2401.05,0.00,0.00,80.19,2481.24,Stayed,Others,Others
34444-PUN,Female,39,Yes,Punjab,6,31,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.00,3320.60,0.00,0.00,546.81,3867.41,Stayed,Others,Others
34476-TAM,Male,73,No,"Tamil Nadu",13,21,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",96.85,1235.55,0.00,0.00,346.84,1582.39,Stayed,Others,Others
34493-PUD,Female,19,No,Puducherry,14,8,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",114.20,7723.90,48.54,0.00,1174.60,8849.96,Churned,Price,"Price too high"
34520-UTT,Female,51,No,"Uttar Pradesh",1,5,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.50,3145.15,0.00,0.00,2406.18,5551.33,Stayed,Others,Others
34524-MAH,Female,57,No,Maharashtra,13,23,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,"Credit Card",89.40,5976.90,36.02,40.00,3219.48,9200.36,Stayed,Others,Others
34527-PUN,Male,22,Yes,Punjab,3,12,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",53.10,2459.80,0.00,0.00,2058.04,4517.84,Stayed,Others,Others
34528-AND,Female,18,No,"Andhra Pradesh",15,2,None,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",58.20,1045.25,0.00,0.00,462.65,1507.90,Stayed,Others,Others
34547-WES,Male,30,No,"West Bengal",1,22,"Deal 4",No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",34.00,442.45,0.00,0.00,0.00,442.45,Stayed,Others,Others
34580-MAH,Male,62,No,Maharashtra,6,32,"Deal 5",Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",60.00,60.00,0.00,10.00,43.48,113.48,Churned,Attitude,"Attitude of service provider"
34584-MAD,Female,35,Yes,"Madhya Pradesh",14,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.95,109.50,0.00,0.00,259.14,368.64,Stayed,Others,Others
34588-RAJ,Female,67,Yes,Rajasthan,2,19,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.30,1778.70,0.00,0.00,624.96,2403.66,Stayed,Others,Others
34591-RAJ,Female,53,No,Rajasthan,2,15,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",104.15,2494.65,0.00,40.00,930.96,3465.61,Stayed,Others,Others
34599-MAH,Female,20,No,Maharashtra,2,4,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",20.85,892.15,0.00,0.00,1808.55,2700.70,Stayed,Others,Others
34615-UTT,Female,35,No,Uttarakhand,8,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",19.05,761.85,0.00,0.00,1455.72,2217.57,Stayed,Others,Others
34622-WES,Female,59,No,"West Bengal",12,24,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.95,2149.05,0.00,0.00,156.31,2305.36,Stayed,Others,Others
34626-BIH,Male,42,No,Bihar,14,5,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",54.85,916.15,0.00,0.00,0.00,916.15,Stayed,Others,Others
34680-KAR,Male,71,Yes,Karnataka,14,33,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",105.35,7511.90,0.00,0.00,1013.60,8525.50,Stayed,Others,Others
34695-JAM,Female,64,No,"Jammu & Kashmir",6,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",89.45,853.10,0.00,0.00,238.59,1091.69,Churned,Competitor,"Competitor made better offer"
34711-UTT,Female,84,No,Uttarakhand,14,13,None,Yes,No,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",104.50,5068.05,0.00,0.00,643.20,5711.25,Stayed,Others,Others
34729-MAH,Female,49,No,Maharashtra,4,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",93.90,486.85,0.00,0.00,232.25,719.10,Churned,Other,"Don't know"
34738-KAR,Male,76,Yes,Karnataka,8,31,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",70.45,849.10,0.00,0.00,475.41,1324.51,Stayed,Others,Others
34754-MAH,Female,55,Yes,Maharashtra,1,10,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.15,682.15,0.00,0.00,698.28,1380.43,Stayed,Others,Others
34756-PUN,Male,54,Yes,Punjab,8,13,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.30,70.30,0.00,0.00,15.92,86.22,Churned,Dissatisfaction,"Service dissatisfaction"
34757-KAR,Female,70,No,Karnataka,11,12,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,No,No,"One Year",No,"Bank Withdrawal",71.70,1497.05,0.00,100.00,636.30,2233.35,Stayed,Others,Others
34788-TEL,Female,39,No,Telangana,4,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.50,696.80,0.00,0.00,542.08,1238.88,Stayed,Others,Others
34799-UTT,Female,34,Yes,"Uttar Pradesh",11,17,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",50.30,846.80,0.00,0.00,775.37,1622.17,Stayed,Others,Others
34812-BIH,Female,83,No,Bihar,12,19,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",99.50,6822.15,0.00,0.00,1904.76,8726.91,Churned,Competitor,"Competitor had better devices"
34824-UTT,Female,59,Yes,"Uttar Pradesh",10,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.50,255.50,0.00,0.00,552.72,808.22,Stayed,Others,Others
34825-WES,Female,30,Yes,"West Bengal",12,3,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.55,1218.65,0.00,0.00,2905.50,4124.15,Stayed,Others,Others
34828-PUD,Female,46,No,Puducherry,3,23,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",24.45,1513.60,0.00,0.00,138.04,1651.64,Stayed,Others,Others
34857-WES,Female,21,Yes,"West Bengal",4,8,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",92.90,3379.25,0.00,0.00,1459.44,4838.69,Stayed,Others,Others
34897-RAJ,Female,45,Yes,Rajasthan,12,9,None,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",43.95,2007.85,0.00,0.00,0.00,2007.85,Stayed,Others,Others
34903-PUD,Male,56,Yes,Puducherry,4,14,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",104.80,7470.10,0.00,0.00,2915.28,10385.38,Stayed,Others,Others
34904-WES,Male,49,Yes,"West Bengal",1,23,None,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",76.10,4818.80,0.00,0.00,421.76,5240.56,Stayed,Others,Others
34921-HAR,Female,58,No,Haryana,0,14,None,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",35.45,1391.65,0.00,0.00,0.00,1391.65,Stayed,Others,Others
34924-HAR,Male,53,Yes,Haryana,4,1,"Deal 5",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",25.40,153.30,0.00,0.00,190.38,343.68,Stayed,Others,Others
34927-MAH,Female,22,No,Maharashtra,5,10,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.75,1777.60,0.00,0.00,2108.88,3886.48,Stayed,Others,Others
34947-UTT,Female,40,Yes,"Uttar Pradesh",12,34,"Deal 2",Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,"One Year",Yes,"Credit Card",79.70,4786.15,0.00,30.00,3092.04,7908.19,Stayed,Others,Others
34961-AND,Female,55,No,"Andhra Pradesh",5,4,None,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Mailed Check",55.85,937.50,0.00,0.00,413.27,1350.77,Churned,Price,"Price too high"
35000-MAH,Male,77,Yes,Maharashtra,1,7,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.30,1096.25,0.00,0.00,490.98,1587.23,Churned,Dissatisfaction,"Service dissatisfaction"
35002-KAR,Female,51,No,Karnataka,1,30,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",103.40,7372.65,0.00,0.00,221.04,7593.69,Churned,Price,"Lack of affordable download/upload speed"
35003-GUJ,Male,52,Yes,Gujarat,13,19,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.95,907.05,0.00,0.00,617.32,1524.37,Stayed,Others,Others
35004-RAJ,Male,28,No,Rajasthan,4,32,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",90.55,90.55,0.00,60.00,15.44,165.99,Churned,Competitor,"Competitor made better offer"
35011-MAH,Female,58,No,Maharashtra,4,32,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",103.75,5969.95,0.00,0.00,169.80,6139.75,Stayed,Others,Others
35014-HAR,Female,74,Yes,Haryana,6,28,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",103.50,6479.40,0.00,0.00,1142.82,7622.22,Stayed,Others,Others
35016-ODI,Male,49,Yes,Odisha,15,1,"Deal 5",No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",35.90,35.90,0.00,0.00,0.00,35.90,Churned,Competitor,"Competitor offered higher download speeds"
35038-HAR,Male,45,No,Haryana,6,26,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",24.45,1088.25,0.00,0.00,2128.95,3217.20,Stayed,Others,Others
35047-KAR,Female,47,No,Karnataka,11,3,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.70,1051.90,0.00,0.00,1841.28,2893.18,Stayed,Others,Others
35049-GUJ,Female,62,Yes,Gujarat,5,20,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",85.75,6223.80,4.60,0.00,2178.28,8397.48,Stayed,Others,Others
35069-WES,Male,21,Yes,"West Bengal",14,2,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",96.10,6001.45,0.00,0.00,1891.62,7893.07,Stayed,Others,Others
35094-GUJ,Male,21,Yes,Gujarat,1,5,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.25,1573.05,0.00,0.00,1543.50,3116.55,Stayed,Others,Others
35126-UTT,Female,68,No,"Uttar Pradesh",11,22,None,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",70.85,4738.85,0.00,0.00,2904.66,7643.51,Stayed,Others,Others
35143-MAH,Female,68,Yes,Maharashtra,8,19,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",80.25,303.70,0.00,30.00,35.00,368.70,Stayed,Others,Others
35146-HAR,Female,21,No,Haryana,0,3,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",85.45,85.45,0.00,0.00,31.03,116.48,Churned,Price,"Price too high"
35152-HAR,Female,42,No,Haryana,7,31,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Credit Card",102.45,6615.15,0.00,130.00,3218.82,9963.97,Churned,Competitor,"Competitor had better devices"
35183-MAH,Female,55,No,Maharashtra,6,11,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",114.05,8289.20,0.00,0.00,418.32,8707.52,Stayed,Others,Others
35197-TEL,Female,78,Yes,Telangana,14,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.25,69.25,0.00,0.00,37.30,106.55,Churned,Competitor,"Competitor had better devices"
35203-HAR,Female,25,Yes,Haryana,6,8,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",83.45,3887.85,0.00,0.00,2184.48,6072.33,Stayed,Others,Others
35207-MAD,Female,71,No,"Madhya Pradesh",4,8,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",75.65,5411.40,25.67,0.00,1180.90,6566.63,Stayed,Others,Others
35211-JHA,Male,42,No,Jharkhand,15,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.10,279.50,0.00,0.00,537.20,816.70,Stayed,Others,Others
35237-MAH,Male,68,No,Maharashtra,0,2,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.35,69.35,0.00,0.00,45.86,115.21,Churned,Price,"Long distance charges"
35240-WES,Female,51,No,"West Bengal",0,9,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.30,2679.70,0.00,0.00,1249.80,3929.50,Stayed,Others,Others
35248-KAR,Female,37,Yes,Karnataka,15,9,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",80.45,3398.90,0.00,0.00,1798.69,5197.59,Stayed,Others,Others
35267-ODI,Female,26,Yes,Odisha,6,20,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",45.65,323.45,0.00,0.00,34.14,357.59,Stayed,Others,Others
35279-BIH,Male,57,Yes,Bihar,0,19,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",111.10,6014.85,0.00,50.00,2523.96,8588.81,Churned,Dissatisfaction,"Product dissatisfaction"
35279-HAR,Female,43,No,Haryana,11,6,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",59.20,59.20,0.00,0.00,13.58,72.78,Churned,Dissatisfaction,"Service dissatisfaction"
35322-MAH,Male,37,No,Maharashtra,1,11,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",93.25,6669.45,0.00,90.00,1885.76,8645.21,Stayed,Others,Others
35389-JAM,Female,23,Yes,"Jammu & Kashmir",14,4,"Deal 3",No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",25.00,789.20,22.40,0.00,0.00,766.80,Stayed,Others,Others
35391-MAH,Female,52,Yes,Maharashtra,5,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",19.50,805.20,0.00,0.00,1672.03,2477.23,Stayed,Others,Others
35391-UTT,Male,23,No,"Uttar Pradesh",15,5,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",70.70,553.40,0.00,0.00,335.44,888.84,Stayed,Others,Others
35401-UTT,Female,42,Yes,"Uttar Pradesh",13,26,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",71.35,71.35,0.00,0.00,40.40,111.75,Churned,Dissatisfaction,"Poor expertise of phone support"
35416-UTT,Female,37,Yes,Uttarakhand,8,23,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",95.00,5535.80,0.00,0.00,2404.26,7940.06,Stayed,Others,Others
35422-CHH,Female,46,Yes,Chhattisgarh,1,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.25,1029.80,0.00,0.00,415.95,1445.75,Stayed,Others,Others
35430-ASS,Female,56,No,Assam,15,3,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",78.30,1033.95,0.00,150.00,415.09,1599.04,Stayed,Others,Others
35445-MAH,Female,55,No,Maharashtra,13,2,None,No,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",44.95,3085.35,0.00,0.00,0.00,3085.35,Stayed,Others,Others
35452-KER,Female,58,Yes,Kerala,12,24,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",25.25,1108.20,0.00,0.00,1412.46,2520.66,Stayed,Others,Others
35453-BIH,Female,28,Yes,Bihar,12,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.10,579.40,0.00,0.00,937.20,1516.60,Stayed,Others,Others
35458-MAD,Female,56,No,"Madhya Pradesh",10,13,None,Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",95.70,2338.35,0.00,0.00,95.25,2433.60,Stayed,Others,Others
35471-KAR,Female,46,Yes,Karnataka,13,26,None,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",52.55,525.50,0.00,0.00,0.00,525.50,Stayed,Others,Others
35494-JHA,Female,82,No,Jharkhand,1,12,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.65,3975.90,0.00,0.00,2757.40,6733.30,Stayed,Others,Others
35498-MAH,Female,61,No,Maharashtra,7,23,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",104.40,5232.90,0.00,0.00,1039.50,6272.40,Stayed,Others,Others
35520-ASS,Female,25,No,Assam,7,3,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",80.50,80.50,0.00,0.00,35.77,116.27,Churned,Dissatisfaction,"Product dissatisfaction"
35527-JAM,Female,24,No,"Jammu & Kashmir",6,10,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",19.50,413.00,0.00,0.00,219.40,632.40,Stayed,Others,Others
35527-TAM,Female,18,Yes,"Tamil Nadu",2,12,"Deal 3",No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",No,"Bank Withdrawal",41.15,1700.90,0.00,0.00,0.00,1700.90,Stayed,Others,Others
35529-DEL,Female,35,No,Delhi,15,27,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",95.65,6744.20,0.00,0.00,3234.03,9978.23,Stayed,Others,Others
35538-TAM,Female,52,No,"Tamil Nadu",7,11,None,Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",101.75,1669.40,0.00,0.00,361.80,2031.20,Stayed,Others,Others
35560-UTT,Female,40,No,"Uttar Pradesh",2,23,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.10,407.05,0.00,0.00,338.40,745.45,Stayed,Others,Others
35571-TEL,Male,30,Yes,Telangana,1,11,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Credit Card",83.55,6093.30,0.00,90.00,1527.12,7710.42,Stayed,Others,Others
35597-UTT,Female,34,Yes,"Uttar Pradesh",6,14,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",76.35,2606.35,0.00,0.00,1615.32,4221.67,Stayed,Others,Others
35603-UTT,Female,43,No,Uttarakhand,5,34,None,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",74.55,4191.45,0.00,0.00,765.72,4957.17,Stayed,Others,Others
35604-ASS,Female,60,Yes,Assam,11,34,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",78.85,1600.25,0.00,50.00,667.70,2317.95,Stayed,Others,Others
35607-WES,Female,29,Yes,"West Bengal",6,2,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",23.90,300.80,0.00,0.00,0.00,300.80,Churned,Dissatisfaction,"Limited range of services"
35612-TEL,Female,19,Yes,Telangana,13,6,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",90.95,5930.05,0.00,0.00,1787.94,7717.99,Stayed,Others,Others
35614-HAR,Female,20,No,Haryana,14,1,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",86.65,2208.75,0.00,0.00,1296.62,3505.37,Stayed,Others,Others
35642-WES,Male,59,No,"West Bengal",9,9,"Deal 2",Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.55,3023.55,0.00,0.00,1170.55,4194.10,Stayed,Others,Others
35643-UTT,Male,57,Yes,"Uttar Pradesh",1,4,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",-2.00,4013.80,25.49,0.00,1815.46,5803.77,Stayed,Others,Others
35648-TAM,Male,49,Yes,"Tamil Nadu",9,22,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",107.20,7317.10,0.00,0.00,2302.53,9619.63,Stayed,Others,Others
35653-AND,Female,43,No,"Andhra Pradesh",14,14,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",25.95,1801.90,0.00,0.00,1754.41,3556.31,Stayed,Others,Others
35656-AND,Male,44,Yes,"Andhra Pradesh",7,27,None,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",79.70,5293.40,0.00,0.00,2865.59,8158.99,Churned,Price,"Price too high"
35673-UTT,Female,47,Yes,"Uttar Pradesh",3,18,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",49.40,408.25,0.00,0.00,167.20,575.45,Stayed,Others,Others
